image,sex,emotion,age,face_direction
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_166.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_168.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_169.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_171.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_172.jpg,MALE,DISGUST,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_173.jpg,MALE,DISGUST,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_174.jpg,MALE,DISGUST,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_184.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_189.jpg,MALE,DISGUST,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_190.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_191.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_192.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_198.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_199.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_208.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_209.jpg,MALE,DISGUST,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_237.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_238.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_247.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_248.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_249.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_250.jpg,MALE,HAPPINESS,YOUNG,UP
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_261.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_263.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_266.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_274.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_282.jpg,MALE,SADNESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_284.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_289.jpg,MALE,DISGUST,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_29.jpg,MALE,DISGUST,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_290.jpg,MALE,SADNESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_30.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_306.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_307.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_308.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_309.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_31.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_311.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_315.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_316.jpg,MALE,DISGUST,YOUNG,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_321.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_322.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_33.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_331.jpg,MALE,DISGUST,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_332.jpg,MALE,DISGUST,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_333.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_343.jpg,MALE,HAPPINESS,YOUNG,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_352.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_36.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_362.jpg,MALE,DISGUST,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_363.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_365.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_377.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_383.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_395.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_409.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_410.jpg,MALE,ANGER,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_412.jpg,MALE,ANGER,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_413.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_420.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_425.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_427.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_428.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_429.jpg,MALE,SADNESS,YOUNG,UP
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_430.jpg,MALE,SADNESS,YOUNG,UP
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_435.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_437.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_439.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_440.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_441.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_442.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_443.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_444.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_447.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_455.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_463.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_469.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_47.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_470.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_471.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_48.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_50.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_51.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_52.jpg,MALE,DISGUST,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_65.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_89.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_90.jpg,MALE,DISGUST,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_94.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_95.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_99.jpg,MALE,DISGUST,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_10.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_11.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_17.jpg,MALE,HAPPINESS,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_19.jpg,MALE,NEUTRAL,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_20.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_21.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_24.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_26.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_27.jpg,MALE,HAPPINESS,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_28.jpg,MALE,HAPPINESS,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_29.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_3.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_33.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_35.jpg,MALE,NEUTRAL,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_36.jpg,MALE,ANGER,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_37.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_38.jpg,MALE,ANGER,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_39.jpg,MALE,NEUTRAL,MIDDLE,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_42.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_43.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_44.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_46.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_5.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_6.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_7.jpg,MALE,ANGER,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_8.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Suresh_Gopi/Dhwani/images/SureshGopi_9.jpg,MALE,SURPRISE,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_1.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_10.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_11.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_12.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_14.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_15.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_16.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_17.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_20.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_21.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_22.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_23.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_25.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_29.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_3.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_30.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_31.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_34.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_35.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_36.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_4.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_40.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_41.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_42.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_43.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_44.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_45.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_46.jpg,MALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_48.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_50.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_51.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_52.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_55.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_56.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_58.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_59.jpg,MALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_60.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_62.jpg,MALE,HAPPINESS,YOUNG,RIGHT
